timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 18:26:49,pc2,rfsim5g-end-ue-5,2.10,23.60
2026-09-26 18:26:49,pc2,rfsim5g-end-ue-6,2.10,58.30
2026-09-26 18:26:49,pc2,rfsim5g-end-ue-7,3.15,54.60
2026-09-26 18:26:49,pc2,rfsim5g-end-ue-8,3.14,61.60
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-1,0.00,93.60
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-2,1.05,85.60
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-3,1.05,101.00
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-4,2.10,48.20
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-5,2.10,67.00
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-6,2.10,56.10
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-7,3.15,66.20
2026-09-26 18:26:55,pc2,rfsim5g-end-ue-8,3.15,64.80
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-1,0.00,95.10
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-2,0.00,65.30
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-3,1.05,86.40
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-4,1.05,66.80
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-5,1.05,96.40
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-6,1.05,80.00
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-7,3.15,97.70
2026-09-26 18:27:00,pc2,rfsim5g-end-ue-8,3.15,95.20
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-1,0.00,88.00
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-2,0.00,88.90
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-3,0.00,99.50
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-4,2.10,44.00
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-5,2.10,65.40
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-6,2.10,61.10
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-7,3.14,57.40
2026-09-26 18:27:05,pc2,rfsim5g-end-ue-8,3.14,28.50
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-1,0.00,92.90
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-2,0.00,94.10
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-3,1.05,54.20
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-4,1.05,58.00
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-5,1.05,35.30
