timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-1,0.40,68.90
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-2,0.40,32.30
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-3,0.40,46.80
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-4,1.60,31.20
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-5,1.62,69.70
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-6,1.60,56.00
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-7,3.20,33.60
2026-09-26 17:52:58,pc2,rfsim5g-end-ue-8,3.11,40.00
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-1,0.40,31.00
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-2,0.40,30.80
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-3,0.40,58.40
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-4,1.60,58.40
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-5,1.63,52.30
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-6,1.61,62.90
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-7,3.21,54.40
2026-09-26 17:53:03,pc2,rfsim5g-end-ue-8,3.21,63.70
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-1,0.40,67.30
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-2,0.40,77.70
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-3,,62.80
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-4,1.61,69.20
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-5,1.51,120.00
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-6,1.59,85.70
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-7,3.20,49.30
2026-09-26 17:53:08,pc2,rfsim5g-end-ue-8,3.30,49.90
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-1,0.41,75.80
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-2,0.40,39.00
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-3,1.61,63.60
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-4,1.61,24.20
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-5,1.60,70.10
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-6,3.21,71.50
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-7,3.25,67.70
2026-09-26 17:53:14,pc2,rfsim5g-end-ue-8,3.29,68.40
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-1,0.41,67.40
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-2,0.40,80.60
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-3,1.60,34.90
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-4,1.62,38.80
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-5,1.62,34.10
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-6,3.20,60.30
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-7,3.20,37.10
2026-09-26 17:53:19,pc2,rfsim5g-end-ue-8,1.77,
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-1,0.40,57.30
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-2,0.40,72.30
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-3,1.60,47.80
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-4,1.61,62.40
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-5,1.60,60.60
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-6,3.22,35.70
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-7,3.22,26.70
2026-09-26 17:53:25,pc2,rfsim5g-end-ue-8,3.21,39.60
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-1,0.40,53.30
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-2,0.40,68.80
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-3,1.61,42.90
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-4,1.60,62.50
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-5,1.60,58.90
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-6,3.20,71.80
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-7,3.18,71.40
2026-09-26 17:53:30,pc2,rfsim5g-end-ue-8,3.30,71.60
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-1,0.39,46.20
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-2,0.40,71.30
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-3,1.60,31.90
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-4,1.61,50.80
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-5,1.59,38.50
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-6,3.19,54.50
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-7,3.20,54.90
2026-09-26 17:53:36,pc2,rfsim5g-end-ue-8,3.23,59.10
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-1,0.40,36.80
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-2,0.40,45.00
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-3,1.60,44.40
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-4,1.62,35.70
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-5,1.61,44.50
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-6,3.21,33.20
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-7,3.16,92.00
2026-09-26 17:53:41,pc2,rfsim5g-end-ue-8,3.16,74.40
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-1,0.40,41.20
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-2,0.40,62.60
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-3,1.61,44.40
