timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-7,2.09,61.00
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-8,2.10,27.90
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-1,3.16,55.00
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-2,3.15,174.00
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-3,0.00,54.00
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-4,1.05,88.40
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-5,0.00,83.80
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-6,2.10,64.60
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-7,2.10,57.60
2026-09-26 15:11:55,pc2,rfsim5g-end-ue-8,2.10,28.60
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-1,3.15,66.50
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-2,3.15,175.00
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-3,1.05,45.80
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-4,0.00,88.80
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-5,1.05,90.20
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-6,2.10,57.10
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-7,1.05,59.60
2026-09-26 15:12:00,pc2,rfsim5g-end-ue-8,2.10,70.10
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-1,3.15,59.60
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-2,3.15,237.00
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-3,1.05,53.20
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-4,1.05,82.30
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-5,1.05,88.20
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-6,2.10,58.70
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-7,2.09,62.70
2026-09-26 15:12:06,pc2,rfsim5g-end-ue-8,2.11,28.30
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-1,3.15,56.30
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-2,3.15,146.00
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-3,1.05,102.00
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-4,1.05,115.00
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-5,0.00,80.60
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-6,2.10,62.40
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-7,2.10,87.70
2026-09-26 15:12:11,pc2,rfsim5g-end-ue-8,2.10,68.40
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-1,3.15,66.50
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-2,3.16,117.00
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-3,0.00,89.90
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-4,1.05,100.00
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-5,0.00,84.30
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-6,2.10,60.40
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-7,2.10,54.20
2026-09-26 15:12:16,pc2,rfsim5g-end-ue-8,2.10,65.40
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-1,3.15,85.80
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-2,3.15,322.00
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-3,0.00,95.20
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-4,0.00,95.70
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-5,1.05,81.40
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-6,2.11,59.20
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-7,1.04,76.00
2026-09-26 15:12:21,pc2,rfsim5g-end-ue-8,2.10,32.00
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-1,3.15,234.00
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-2,0.00,79.00
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-3,1.05,108.00
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-4,1.05,101.00
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-5,,98.40
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-6,2.10,74.40
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-7,2.09,133.00
2026-09-26 15:12:27,pc2,rfsim5g-end-ue-8,2.07,63.60
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-1,2.10,
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-2,1.05,29.80
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-3,1.05,89.30
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-4,1.05,90.50
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-5,2.10,90.80
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-6,2.07,37.40
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-7,2.10,223.00
2026-09-26 15:12:32,pc2,rfsim5g-end-ue-8,3.15,66.90
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-1,3.15,63.00
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-2,1.05,73.20
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-3,1.06,63.10
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-4,1.05,55.10
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-5,2.10,73.60
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-6,2.10,83.80
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-7,2.10,691.00
2026-09-26 15:12:38,pc2,rfsim5g-end-ue-8,3.15,92.80
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-1,3.15,200.00
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-2,1.07,68.30
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-3,1.05,62.70
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-4,1.05,49.80
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-5,2.10,90.80
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-6,2.10,83.90
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-7,2.10,42.10
2026-09-26 15:12:44,pc2,rfsim5g-end-ue-8,3.15,75.70
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-1,3.14,112.00
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-2,1.05,81.90
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-3,0.00,104.00
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-4,1.05,80.50
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-5,2.10,73.30
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-6,2.12,39.90
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-7,2.10,82.50
2026-09-26 15:12:50,pc2,rfsim5g-end-ue-8,3.14,81.80
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-1,3.15,108.00
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-2,1.05,90.30
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-3,1.05,84.80
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-4,0.00,86.20
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-5,2.10,69.00
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-6,2.10,64.60
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-7,2.08,92.50
2026-09-26 15:12:55,pc2,rfsim5g-end-ue-8,3.14,71.80
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-1,3.15,52.20
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-2,0.00,81.90
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-3,1.05,84.80
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-4,1.05,86.60
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-5,2.08,53.40
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-6,2.10,63.70
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-7,2.10,68.40
2026-09-26 15:13:00,pc2,rfsim5g-end-ue-8,2.10,59.20
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-1,3.15,87.80
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-2,0.00,90.90
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-3,0.00,85.50
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-4,1.05,98.50
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-5,2.10,68.80
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-6,2.10,64.80
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-7,2.10,62.10
2026-09-26 15:13:05,pc2,rfsim5g-end-ue-8,3.14,62.60
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-1,3.13,72.70
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-2,1.05,89.00
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-3,0.00,84.40
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-4,1.05,46.60
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-5,2.10,57.40
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-6,2.10,53.50
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-7,2.10,58.10
2026-09-26 15:13:11,pc2,rfsim5g-end-ue-8,3.14,57.20
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-1,4.19,73.90
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-2,1.05,90.10
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-3,1.05,81.50
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-4,0.00,38.30
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-5,2.10,62.60
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-6,2.10,71.00
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-7,1.05,65.80
2026-09-26 15:13:16,pc2,rfsim5g-end-ue-8,3.15,63.90
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-1,3.15,77.20
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-2,0.00,84.70
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-3,1.05,87.10
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-4,1.06,40.40
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-5,2.10,71.60
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-6,2.10,69.00
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-7,2.10,60.90
2026-09-26 15:13:21,pc2,rfsim5g-end-ue-8,3.14,69.00
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-1,3.15,64.10
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-2,0.00,94.90
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-3,1.05,90.90
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-4,1.05,80.20
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-5,2.10,67.70
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-6,2.10,64.80
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-7,1.05,83.40
2026-09-26 15:13:26,pc2,rfsim5g-end-ue-8,3.14,65.30
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-1,3.15,61.70
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-2,1.05,86.90
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-3,0.00,85.50
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-4,1.05,101.00
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-5,2.10,41.80
